loss,params,iteration,estimators,train_time
0.23399044584273088,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6861143187361237, 'learning_rate': 0.026521216541978993, 'min_child_samples': 230, 'num_leaves': 123, 'reg_alpha': 0.34773984590574436, 'reg_lambda': 0.37128766644774386, 'subsample_for_bin': 180000, 'subsample': 0.9343375448425977}",236,103,3.5331878989964025
0.2464978442971152,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.9634323600897619, 'learning_rate': 0.016989677698612645, 'min_child_samples': 195, 'num_leaves': 37, 'reg_alpha': 0.3991893517392899, 'reg_lambda': 0.31098751468156444, 'subsample_for_bin': 160000, 'subsample': 0.8223195897897515}",237,129,6.932370496004296
0.24183801088190382,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.7887466574369072, 'learning_rate': 0.02036589619280841, 'min_child_samples': 185, 'num_leaves': 68, 'reg_alpha': 0.3807608357341231, 'reg_lambda': 0.6670207920440303, 'subsample_for_bin': 140000, 'subsample': 1.0}",238,46,2.19676547999552
0.24007208187589213,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.9428963300026161, 'learning_rate': 0.013538271855576198, 'min_child_samples': 255, 'num_leaves': 141, 'reg_alpha': 0.057414132556249386, 'reg_lambda': 0.16373773069710928, 'subsample_for_bin': 120000, 'subsample': 0.887348525321449}",239,154,4.843807736004237
0.2398178674117133,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6363578167081435, 'learning_rate': 0.01564109358387175, 'min_child_samples': 110, 'num_leaves': 133, 'reg_alpha': 0.13260881826434345, 'reg_lambda': 0.49321958702719926, 'subsample_for_bin': 220000, 'subsample': 0.9637841933118332}",240,48,3.1826862399975653
0.23680527066776214,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7176745602025714, 'learning_rate': 0.030257682402460177, 'min_child_samples': 360, 'num_leaves': 71, 'reg_alpha': 0.20583438382201052, 'reg_lambda': 0.5591775829019152, 'subsample_for_bin': 180000, 'subsample': 0.8421371724293089}",241,82,2.9429037869995227
0.24028248059121704,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6715171818970653, 'learning_rate': 0.01795970062514856, 'min_child_samples': 430, 'num_leaves': 51, 'reg_alpha': 0.3285889507580352, 'reg_lambda': 0.26420228857787903, 'subsample_for_bin': 200000, 'subsample': 0.9643949440082574}",242,369,793.0195279260006
0.2398574512872711,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7504558709952213, 'learning_rate': 0.028481654607402675, 'min_child_samples': 160, 'num_leaves': 74, 'reg_alpha': 0.2686982015357031, 'reg_lambda': 0.23823792659799004, 'subsample_for_bin': 160000, 'subsample': 0.9092418658939853}",243,82,4.249517283999012
0.23835953760599238,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7305107176768167, 'learning_rate': 0.04270897509196241, 'min_child_samples': 295, 'num_leaves': 110, 'reg_alpha': 0.1736743112437067, 'reg_lambda': 0.09906988074167411, 'subsample_for_bin': 220000, 'subsample': 0.9780681382967279}",244,53,3.055252478996408
0.2390635689015862,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.701495766933021, 'learning_rate': 0.02158766261600861, 'min_child_samples': 260, 'num_leaves': 94, 'reg_alpha': 0.41638383841708304, 'reg_lambda': 0.20613541903190358, 'subsample_for_bin': 120000, 'subsample': 1.0}",245,45,1.8421294139989186
0.24115455178054623,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.7735986870227926, 'learning_rate': 0.01238509646605705, 'min_child_samples': 310, 'num_leaves': 113, 'reg_alpha': 0.4719104463567262, 'reg_lambda': 0.3303060488492242, 'subsample_for_bin': 200000, 'subsample': 0.948364110348454}",246,221,6.048972433003655
0.2375054833113005,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7115157296438033, 'learning_rate': 0.019035352917820745, 'min_child_samples': 370, 'num_leaves': 60, 'reg_alpha': 0.5389782634062592, 'reg_lambda': 0.44904235273588455, 'subsample_for_bin': 180000, 'subsample': 0.9276859738703631}",247,98,3.062453757003823
0.23417207760350967,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6803599096626992, 'learning_rate': 0.024522466638539187, 'min_child_samples': 280, 'num_leaves': 108, 'reg_alpha': 0.4322949155198834, 'reg_lambda': 0.515666776231215, 'subsample_for_bin': 160000, 'subsample': 0.8808156572646214}",248,109,3.6398769189981977
0.23980826057854787,"{'boosting_type': 'dart', 'class_weight': 'balanced', 'colsample_bytree': 0.6941757390909762, 'learning_rate': 0.010726024210515285, 'min_child_samples': 320, 'num_leaves': 90, 'reg_alpha': 0.5105532989793721, 'reg_lambda': 0.5946894409594524, 'subsample_for_bin': 200000, 'subsample': 0.688956346248323}",249,495,1036.5924482410046
0.23454148898246763,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6239375744263871, 'learning_rate': 0.011841541681679257, 'min_child_samples': 220, 'num_leaves': 55, 'reg_alpha': 0.4496079236943181, 'reg_lambda': 0.7109980840155382, 'subsample_for_bin': 140000, 'subsample': 0.8983026359393181}",250,298,6.791556800999388
0.2440135253984166,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.8111982007667363, 'learning_rate': 0.022613046775197383, 'min_child_samples': 170, 'num_leaves': 46, 'reg_alpha': 0.2944612164499951, 'reg_lambda': 0.45962728408187864, 'subsample_for_bin': 220000, 'subsample': 0.8098821835992351}",251,94,3.553247220996127
0.23913052013396663,"{'boosting_type': 'goss', 'class_weight': 'balanced', 'colsample_bytree': 0.7601732587935061, 'learning_rate': 0.027009946299439622, 'min_child_samples': 205, 'num_leaves': 145, 'reg_alpha': 0.3747108097948836, 'reg_lambda': 0.682598933301839, 'subsample_for_bin': 180000, 'subsample': 1.0}",252,37,1.9528373639986967
0.23793065923309498,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.659544616457275, 'learning_rate': 0.03765009578291893, 'min_child_samples': 335, 'num_leaves': 101, 'reg_alpha': 0.35056802272435367, 'reg_lambda': 0.4068096108035797, 'subsample_for_bin': 120000, 'subsample': 0.7896319481130998}",253,50,2.3649321800039615
0.23621793820879078,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7387742714636568, 'learning_rate': 0.048151085281598165, 'min_child_samples': 245, 'num_leaves': 43, 'reg_alpha': 0.3991252839513362, 'reg_lambda': 0.2933851173596042, 'subsample_for_bin': 160000, 'subsample': 0.986687547448029}",254,67,2.842561363999266
0.2363657431573758,"{'boosting_type': 'gbdt', 'class_weight': 'balanced', 'colsample_bytree': 0.6096155794715794, 'learning_rate': 0.03206827183104123, 'min_child_samples': 270, 'num_leaves': 84, 'reg_alpha': 0.2168202260839031, 'reg_lambda': 0.35121807149083417, 'subsample_for_bin': 100000, 'subsample': 0.9390862572798799}",255,110,3.5478165000022273
0.23951572923568865,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.727663461683735, 'learning_rate': 0.01494385762761807, 'min_child_samples': 475, 'num_leaves': 121, 'reg_alpha': 0.028412081510154064, 'reg_lambda': 0.6501017049047882, 'subsample_for_bin': 180000, 'subsample': 0.7808484741947884}",256,178,773.6478525880011
0.23554492892314316,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6423049092061452, 'learning_rate': 0.035233835789316846, 'min_child_samples': 150, 'num_leaves': 80, 'reg_alpha': 0.4884557638162206, 'reg_lambda': 0.4741004096907326, 'subsample_for_bin': 200000, 'subsample': 0.82971873549509}",257,30,4.1412444849993335
0.23125610342350156,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6543381719194994, 'learning_rate': 0.013673106056803361, 'min_child_samples': 265, 'num_leaves': 115, 'reg_alpha': 0.6023382570269272, 'reg_lambda': 0.6122300016479895, 'subsample_for_bin': 240000, 'subsample': 0.7750152387664316}",258,201,4.218538961999002
0.23086088085536471,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6495509996529543, 'learning_rate': 0.01389416614407982, 'min_child_samples': 265, 'num_leaves': 119, 'reg_alpha': 0.5541630322600664, 'reg_lambda': 0.6235648000939851, 'subsample_for_bin': 220000, 'subsample': 0.7667005016242243}",259,217,5.0003726159993676
0.2347229679579167,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6325674977045226, 'learning_rate': 0.013153869565826438, 'min_child_samples': 235, 'num_leaves': 127, 'reg_alpha': 0.6577155479097959, 'reg_lambda': 0.5332076127143365, 'subsample_for_bin': 260000, 'subsample': 0.7657459182939428}",260,288,6.200188258000708
0.23728492661426248,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6170412381928384, 'learning_rate': 0.011535737788172299, 'min_child_samples': 290, 'num_leaves': 115, 'reg_alpha': 0.603307184876378, 'reg_lambda': 0.6080907345113723, 'subsample_for_bin': 240000, 'subsample': 0.7428987514367141}",261,223,5.729967317995033
0.23114839004631338,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6678517942764439, 'learning_rate': 0.016230048143157004, 'min_child_samples': 265, 'num_leaves': 134, 'reg_alpha': 0.5690669125196127, 'reg_lambda': 0.5648755175810203, 'subsample_for_bin': 240000, 'subsample': 0.6956056666074841}",262,174,3.9492016740041436
0.23349765512364618,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6492309598746151, 'learning_rate': 0.010115584997345045, 'min_child_samples': 260, 'num_leaves': 139, 'reg_alpha': 0.6409051798622427, 'reg_lambda': 0.6231265188236138, 'subsample_for_bin': 280000, 'subsample': 0.6711975243437628}",263,274,7.968558626998856
0.234901979099864,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6014405247861183, 'learning_rate': 0.013867707785201779, 'min_child_samples': 210, 'num_leaves': 132, 'reg_alpha': 0.5657784532068393, 'reg_lambda': 0.5715122133193283, 'subsample_for_bin': 280000, 'subsample': 0.6930657716225473}",264,225,6.180316322002909
0.2350132522350672,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6236597307909086, 'learning_rate': 0.01613904072798114, 'min_child_samples': 225, 'num_leaves': 134, 'reg_alpha': 0.6241389909190385, 'reg_lambda': 0.6688796089452588, 'subsample_for_bin': 260000, 'subsample': 0.7327838267685239}",265,217,6.001978487001907
0.23870906670758874,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6583725626905144, 'learning_rate': 0.01098374254036261, 'min_child_samples': 305, 'num_leaves': 137, 'reg_alpha': 0.7059389244311697, 'reg_lambda': 0.5544822816061845, 'subsample_for_bin': 300000, 'subsample': 0.7025625277854302}",266,210,4.79698094700143
0.23387792407292385,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6718469556994828, 'learning_rate': 0.012059649365771233, 'min_child_samples': 245, 'num_leaves': 143, 'reg_alpha': 0.5435434291221166, 'reg_lambda': 0.5151414521232976, 'subsample_for_bin': 240000, 'subsample': 0.7180321280706281}",267,212,6.261128956997709
0.23727445521236823,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6344032856720383, 'learning_rate': 0.01296528150549337, 'min_child_samples': 195, 'num_leaves': 119, 'reg_alpha': 0.5832810839157913, 'reg_lambda': 0.73112522351813, 'subsample_for_bin': 260000, 'subsample': 0.7796856005654789}",268,211,7.417578749002132
0.2375989534513281,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.614091743316988, 'learning_rate': 0.010010690122416186, 'min_child_samples': 295, 'num_leaves': 130, 'reg_alpha': 0.6709623434157552, 'reg_lambda': 0.5893094268758754, 'subsample_for_bin': 260000, 'subsample': 0.6383797234042582}",269,238,4.723157485997945
0.23810881617889545,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6678803224739215, 'learning_rate': 0.0173643936919228, 'min_child_samples': 185, 'num_leaves': 148, 'reg_alpha': 0.5127332132549872, 'reg_lambda': 0.6408336692862784, 'subsample_for_bin': 220000, 'subsample': 0.6087001572629425}",270,114,4.022032546999981
0.23211621670779625,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6481825311313265, 'learning_rate': 0.015015160827763507, 'min_child_samples': 265, 'num_leaves': 128, 'reg_alpha': 0.47091308636337337, 'reg_lambda': 0.7065287748830457, 'subsample_for_bin': 240000, 'subsample': 0.6585312289137671}",271,183,4.451112955001008
0.23572116049344793,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6068853775135995, 'learning_rate': 0.01057419489283404, 'min_child_samples': 275, 'num_leaves': 122, 'reg_alpha': 0.0026168528115052547, 'reg_lambda': 0.5032145303788045, 'subsample_for_bin': 220000, 'subsample': 0.68496180249578}",272,264,7.537409980999655
0.23434885219250035,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6397579692663901, 'learning_rate': 0.013943218790225169, 'min_child_samples': 235, 'num_leaves': 126, 'reg_alpha': 0.5553187722905042, 'reg_lambda': 0.5431844263685668, 'subsample_for_bin': 280000, 'subsample': 0.7293066785686535}",273,210,5.874865862999286
0.23254103589687114,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6767493723115975, 'learning_rate': 0.016307219558818305, 'min_child_samples': 255, 'num_leaves': 117, 'reg_alpha': 0.7469841900918248, 'reg_lambda': 0.5712281564614549, 'subsample_for_bin': 260000, 'subsample': 0.7623503287708927}",274,161,4.666709937002452
0.23919009940409786,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6858551502353812, 'learning_rate': 0.018998019742594158, 'min_child_samples': 330, 'num_leaves': 139, 'reg_alpha': 0.6522076522360148, 'reg_lambda': 0.6295439508754296, 'subsample_for_bin': 240000, 'subsample': 0.7505481157111753}",275,154,3.6133862620044965
0.2422223419585745,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6599017611453062, 'learning_rate': 0.1825984590131572, 'min_child_samples': 350, 'num_leaves': 124, 'reg_alpha': 0.4974927649892307, 'reg_lambda': 0.6133837442879561, 'subsample_for_bin': 300000, 'subsample': 0.7053442045240137}",276,19,2.2734492409945233
0.23384881244028066,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6259065301274666, 'learning_rate': 0.020442042164002052, 'min_child_samples': 215, 'num_leaves': 134, 'reg_alpha': 0.6245534122898685, 'reg_lambda': 0.6913673896943888, 'subsample_for_bin': 220000, 'subsample': 0.7724352781892353}",277,207,4.513542659995437
0.2405147911057297,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.980141507474551, 'learning_rate': 0.012420982328803978, 'min_child_samples': 285, 'num_leaves': 130, 'reg_alpha': 0.5982389465118652, 'reg_lambda': 0.4820267588459337, 'subsample_for_bin': 240000, 'subsample': 0.6721076383693788}",278,220,4.854626113003178
0.23810172932248208,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6442900461819696, 'learning_rate': 0.015133193387868928, 'min_child_samples': 315, 'num_leaves': 145, 'reg_alpha': 0.531000632520765, 'reg_lambda': 0.6599597274696373, 'subsample_for_bin': 220000, 'subsample': 0.7929898551595892}",279,131,3.6612690909969388
0.23516775745113028,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6005276474231174, 'learning_rate': 0.0113219099026802, 'min_child_samples': 225, 'num_leaves': 120, 'reg_alpha': 0.4434066126039118, 'reg_lambda': 0.5292240376171171, 'subsample_for_bin': 240000, 'subsample': 0.7113141163525663}",280,325,8.051086927000142
0.2375409184343884,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.6957841599133793, 'learning_rate': 0.01367172501474669, 'min_child_samples': 175, 'num_leaves': 137, 'reg_alpha': 0.7010537586907631, 'reg_lambda': 0.6004224686684301, 'subsample_for_bin': 300000, 'subsample': 1.0}",281,24,1.8973383490010747
0.23290082600515094,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6540009390478163, 'learning_rate': 0.01842445551900773, 'min_child_samples': 245, 'num_leaves': 141, 'reg_alpha': 0.6827978639073371, 'reg_lambda': 0.5631136536745194, 'subsample_for_bin': 260000, 'subsample': 0.6474752908719066}",282,132,3.6669298249980784
0.2372127574124434,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.66606038088953, 'learning_rate': 0.012873964272470664, 'min_child_samples': 300, 'num_leaves': 115, 'reg_alpha': 0.5736848135681932, 'reg_lambda': 0.49847965041578124, 'subsample_for_bin': 280000, 'subsample': 0.6121393131059727}",283,150,3.2245712709991494
0.2314913704042313,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6879206442052017, 'learning_rate': 0.017182513498598877, 'min_child_samples': 265, 'num_leaves': 134, 'reg_alpha': 0.7281789595440435, 'reg_lambda': 0.7409219840300385, 'subsample_for_bin': 220000, 'subsample': 0.664382831605675}",284,152,4.167125043000851
0.23602700210176542,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6816238792139541, 'learning_rate': 0.017348770764321387, 'min_child_samples': 205, 'num_leaves': 144, 'reg_alpha': 0.7604948037125118, 'reg_lambda': 0.7471942127713517, 'subsample_for_bin': 220000, 'subsample': 0.6325715494369322}",285,129,1029.390240957
0.2452128739778382,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6165549452157262, 'learning_rate': 0.09484354784008434, 'min_child_samples': 130, 'num_leaves': 147, 'reg_alpha': 0.854715804865704, 'reg_lambda': 0.7241895636230637, 'subsample_for_bin': 240000, 'subsample': 0.5588025790266014}",286,37,2.7818058070042753
0.23519811940041768,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6293738300889336, 'learning_rate': 0.015721588723906138, 'min_child_samples': 230, 'num_leaves': 132, 'reg_alpha': 0.7309496576062539, 'reg_lambda': 0.7864697412071054, 'subsample_for_bin': 260000, 'subsample': 0.5361669567941952}",287,215,6.917496650996327
0.25181037846355925,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7077175277922878, 'learning_rate': 0.011839816869572084, 'min_child_samples': 60, 'num_leaves': 149, 'reg_alpha': 0.8038853533747569, 'reg_lambda': 0.7698997346026771, 'subsample_for_bin': 220000, 'subsample': 0.6617491648665712}",288,17,3.44571807399916
0.23283782910941242,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.672720230171521, 'learning_rate': 0.010638019534849127, 'min_child_samples': 260, 'num_leaves': 135, 'reg_alpha': 0.7876636859357664, 'reg_lambda': 0.6911255761995442, 'subsample_for_bin': 240000, 'subsample': 0.590249848907383}",289,277,5.878852108995488
0.23885530932104893,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.6904535740110019, 'learning_rate': 0.01419930772567064, 'min_child_samples': 195, 'num_leaves': 140, 'reg_alpha': 0.7177807792628058, 'reg_lambda': 0.6578815265955864, 'subsample_for_bin': 260000, 'subsample': 1.0}",290,28,2.747770385001786
0.23784469688007304,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6496853120249388, 'learning_rate': 0.016541336560906613, 'min_child_samples': 180, 'num_leaves': 150, 'reg_alpha': 0.6617606858888866, 'reg_lambda': 0.8269633482057953, 'subsample_for_bin': 240000, 'subsample': 0.5735217396201387}",291,128,3.8797372530025314
0.23995724673995356,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6387611733665303, 'learning_rate': 0.012986398734149095, 'min_child_samples': 160, 'num_leaves': 125, 'reg_alpha': 0.9113597786503056, 'reg_lambda': 0.7334569087828723, 'subsample_for_bin': 280000, 'subsample': 0.5119563349394116}",292,140,4.608349150999857
0.23447275913261,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6225199614910688, 'learning_rate': 0.01782316180566283, 'min_child_samples': 250, 'num_leaves': 128, 'reg_alpha': 0.8804057849175062, 'reg_lambda': 0.680919571029924, 'subsample_for_bin': 220000, 'subsample': 0.9224767414449195}",293,610,877.3049868669987
0.23497276019790203,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6116507427567928, 'learning_rate': 0.021549415533280398, 'min_child_samples': 220, 'num_leaves': 131, 'reg_alpha': 0.8416592287588367, 'reg_lambda': 0.7480421425285693, 'subsample_for_bin': 200000, 'subsample': 0.6351904867889554}",294,165,4.6151586289997795
0.24104112226964214,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6603865921809692, 'learning_rate': 0.010003347756347803, 'min_child_samples': 320, 'num_leaves': 123, 'reg_alpha': 0.9352162989235071, 'reg_lambda': 0.632455258170996, 'subsample_for_bin': 240000, 'subsample': 0.692007506144856}",295,333,6.932204553995689
0.23828710404350162,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.6808499492020464, 'learning_rate': 0.014616921510064709, 'min_child_samples': 285, 'num_leaves': 137, 'reg_alpha': 0.6054238119420764, 'reg_lambda': 0.8581274285507514, 'subsample_for_bin': 260000, 'subsample': 1.0}",296,67,2.3621884349995526
0.23745748530934008,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.90467074288128, 'learning_rate': 0.011569186862232347, 'min_child_samples': 265, 'num_leaves': 112, 'reg_alpha': 0.7730043604492955, 'reg_lambda': 0.7016919399936274, 'subsample_for_bin': 220000, 'subsample': 0.629501865549682}",297,230,5.772134854996693
0.2387770250616159,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7164429163195003, 'learning_rate': 0.018977695415941305, 'min_child_samples': 305, 'num_leaves': 143, 'reg_alpha': 0.826583100660056, 'reg_lambda': 0.5958562950898643, 'subsample_for_bin': 280000, 'subsample': 0.6505199055066176}",298,107,3.520869899999525
0.23461066667556285,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6312494339194653, 'learning_rate': 0.015262161227709065, 'min_child_samples': 235, 'num_leaves': 118, 'reg_alpha': 0.6418393040904895, 'reg_lambda': 0.4345899721801462, 'subsample_for_bin': 200000, 'subsample': 0.6193482610497256}",299,240,6.01695444300276
0.23979713794670643,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7075810976593756, 'learning_rate': 0.01098408637041737, 'min_child_samples': 345, 'num_leaves': 126, 'reg_alpha': 0.7381581836299086, 'reg_lambda': 0.7159102423961149, 'subsample_for_bin': 220000, 'subsample': 0.6866291397653613}",300,298,6.469311512002605
0.23594182442055678,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.665618702165275, 'learning_rate': 0.02016128370977885, 'min_child_samples': 205, 'num_leaves': 134, 'reg_alpha': 0.6845591092358335, 'reg_lambda': 0.6683336525144851, 'subsample_for_bin': 260000, 'subsample': 0.8737239030094568}",301,111,1261.4957391209973
0.233326757863903,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6508922389821462, 'learning_rate': 0.012324024141030145, 'min_child_samples': 275, 'num_leaves': 141, 'reg_alpha': 0.620814778208123, 'reg_lambda': 0.5383464080235975, 'subsample_for_bin': 300000, 'subsample': 0.750069389260626}",302,219,5.053997169001377
0.23849909565101746,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6905275193781691, 'learning_rate': 0.023036520263840673, 'min_child_samples': 330, 'num_leaves': 122, 'reg_alpha': 0.5552382286385906, 'reg_lambda': 0.6468608835771276, 'subsample_for_bin': 220000, 'subsample': 0.5975308013165819}",303,95,2.8392968789994484
0.24414450503776686,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.6038549156192691, 'learning_rate': 0.01678042270639422, 'min_child_samples': 295, 'num_leaves': 146, 'reg_alpha': 0.8962416313179227, 'reg_lambda': 0.6193125174406083, 'subsample_for_bin': 240000, 'subsample': 1.0}",304,59,2.038685028004693
0.23613734731138747,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6414491453859984, 'learning_rate': 0.014161003146428862, 'min_child_samples': 240, 'num_leaves': 129, 'reg_alpha': 0.5891260260082726, 'reg_lambda': 0.7612183383445913, 'subsample_for_bin': 200000, 'subsample': 0.6798219682085634}",305,259,5.736875734997739
0.24072388315605942,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7238817323430333, 'learning_rate': 0.02548408707632918, 'min_child_samples': 190, 'num_leaves': 138, 'reg_alpha': 0.9643093451157672, 'reg_lambda': 0.5788980899388912, 'subsample_for_bin': 240000, 'subsample': 0.5651550712994824}",306,93,3.3992686569981743
0.2338308067592454,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6724439681592179, 'learning_rate': 0.013459814986854947, 'min_child_samples': 250, 'num_leaves': 110, 'reg_alpha': 0.7106180155663565, 'reg_lambda': 0.793266755102879, 'subsample_for_bin': 260000, 'subsample': 0.6602198076485665}",307,216,5.037996128994564
0.23831577217817834,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.7011741808219248, 'learning_rate': 0.015833444538681542, 'min_child_samples': 365, 'num_leaves': 113, 'reg_alpha': 0.5133725815513159, 'reg_lambda': 0.8397390398298228, 'subsample_for_bin': 200000, 'subsample': 0.7226925560168465}",308,264,5.498999939998612
0.2359440016815918,"{'boosting_type': 'dart', 'class_weight': None, 'colsample_bytree': 0.6006423795683596, 'learning_rate': 0.017525351444844173, 'min_child_samples': 215, 'num_leaves': 107, 'reg_alpha': 0.6420719137781649, 'reg_lambda': 0.46042575325663987, 'subsample_for_bin': 280000, 'subsample': 0.6202709598290477}",309,546,1111.523227470003
0.2508390654931556,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.8723977477522852, 'learning_rate': 0.010573893328044847, 'min_child_samples': 140, 'num_leaves': 136, 'reg_alpha': 0.786038179799607, 'reg_lambda': 0.5556986445814964, 'subsample_for_bin': 220000, 'subsample': 0.7355334673840984}",310,80,3.6913963249971857
0.23790421279335205,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6180989898528245, 'learning_rate': 0.019770841168232363, 'min_child_samples': 165, 'num_leaves': 150, 'reg_alpha': 0.4618521007394625, 'reg_lambda': 0.5161242870034645, 'subsample_for_bin': 240000, 'subsample': 0.5430974226407386}",311,75,3.76084150600218
0.24113956045594942,"{'boosting_type': 'goss', 'class_weight': None, 'colsample_bytree': 0.6846983632887836, 'learning_rate': 0.024075663506192342, 'min_child_samples': 90, 'num_leaves': 118, 'reg_alpha': 0.759792345185212, 'reg_lambda': 0.676922564970712, 'subsample_for_bin': 260000, 'subsample': 1.0}",312,26,2.261407293997763
0.23902731490519857,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.609742305908781, 'learning_rate': 0.011872988783049408, 'min_child_samples': 315, 'num_leaves': 125, 'reg_alpha': 0.6728223586127742, 'reg_lambda': 0.6154093824769533, 'subsample_for_bin': 200000, 'subsample': 0.7435877067748815}",313,225,4.703145908999431
0.23199548237608603,"{'boosting_type': 'gbdt', 'class_weight': None, 'colsample_bytree': 0.6557826990153847, 'learning_rate': 0.02175764327335432, 'min_child_samples': 265, 'num_leaves': 115, 'reg_alpha': 0.5371806228181123, 'reg_lambda': 0.7114458819570215, 'subsample_for_bin': 300000, 'subsample': 0.7005574518719175}",314,133,3.803306436006096
